input.8manexT3D1N0,input.1,0.00000
input.acsys8aln2,input.1,0.00000
input.acsys8alo,input.1,0.00000
input.acsys8alo2,input.1,0.00000
input.acsys8amn,input.1,0.00000
input.acsys8asn,input.1,0.00000
input.AntHoc1,input.1,0.14817
input.apl8c221,input.1,0.00000
input.apl8c621,input.1,0.00000
input.apl8ctd,input.1,0.00000
input.apl8n,input.1,0.00000
input.apl8p,input.1,0.00000
input.att99atc,input.1,0.00000
input.att99atdc,input.1,0.00000
input.att99atde,input.1,0.00000
input.att99ate,input.1,0.00000
input.cirtrc82,input.1,0.06348
input.CL99SD,input.1,0.00000
input.CL99SDopt1,input.1,0.00000
input.CL99SDopt2,input.1,0.00000
input.CL99XT,input.1,0.00000
input.CL99XTopt,input.1,0.00000
input.disco1,input.1,0.02467
input.Dm8Nbn,input.1,0.00042
input.Dm8NbnR,input.1,0.00061
input.Dm8TFbn,input.1,0.00000
input.Dm8TFidf,input.1,0.00000
input.Flab8as,input.1,0.00000
input.Flab8at,input.1,0.00000
input.Flab8atd2,input.1,0.00000
input.Flab8atdn,input.1,0.00000
input.Flab8ax,input.1,0.00000
input.fub99a,input.1,0.00000
input.fub99td,input.1,0.00000
input.fub99tf,input.1,0.00000
input.fub99tt,input.1,0.00000
input.GE8ATD3,input.1,0.00000
input.GE8ATDN1,input.1,0.00000
input.GE8ATDN2,input.1,0.00000
input.GE8MTD2,input.1,0.00000
input.ibmg99a,input.1,0.00000
input.ibmg99b,input.1,0.00000
input.ibmg99c,input.1,0.00000
input.ibms99a,input.1,0.00000
input.ibms99b,input.1,0.00000
input.ibms99c,input.1,0.00000
input.ic99dafb,input.1,0.00000
input.iit99au1,input.1,0.00000
input.iit99au2,input.1,0.00000
input.iit99ma1,input.1,0.00000
input.INQ601,input.1,0.00000
input.INQ602,input.1,0.00000
input.INQ603,input.1,0.00000
input.INQ604,input.1,0.00000
input.isa25,input.1,0.82356
input.isa25t,input.1,0.52616
input.isa50,input.1,0.27466
input.isa50t,input.1,0.52616
input.kdd8ps16,input.1,0.00000
input.kdd8qe01,input.1,0.00004
input.kdd8sh16,input.1,0.00002
input.kuadhoc,input.1,0.02920
input.mds08a1,input.1,0.00000
input.mds08a2,input.1,0.00000
input.mds08a3,input.1,0.00000
input.mds08a4,input.1,0.00000
input.mds08a5,input.1,0.00000
input.Mer8Adtd1,input.1,0.00000
input.Mer8Adtd2,input.1,0.00000
input.Mer8Adtd4,input.1,0.00000
input.Mer8Adtnd3,input.1,0.00000
input.MITSLStd,input.1,0.00000
input.MITSLStdn,input.1,0.00000
input.nttd8al,input.1,0.00000
input.nttd8ale,input.1,0.00000
input.nttd8alx,input.1,0.00000
input.nttd8am,input.1,0.00000
input.nttd8ame,input.1,0.00000
input.ok8alx,input.1,0.00000
input.ok8amxc,input.1,0.00000
input.ok8asxc,input.1,0.00000
input.orcl99man,input.1,0.00000
input.pir9Aa1,input.1,0.00000
input.pir9Aatd,input.1,0.00000
input.pir9At0,input.1,0.00000
input.pir9Atd0,input.1,0.00000
input.pir9Attd,input.1,0.00000
input.plt8ah1,input.1,0.00001
input.plt8ah2,input.1,0.00000
input.plt8ah3,input.1,0.00000
input.plt8ah4,input.1,0.00001
input.plt8ah5,input.1,0.00000
input.READWARE,input.1,0.00000
input.READWARE2,input.1,0.00000
input.ric8dnx,input.1,0.00000
input.ric8dpn,input.1,0.00000
input.ric8dpx,input.1,0.00000
input.ric8tpn,input.1,0.00000
input.ric8tpx,input.1,0.00000
input.Sab8A1,input.1,0.00000
